"Address A","Address B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"142.250.179.168","192.168.119.140",151,112549,86,106725,65,5824,150.045816439,11.959027630000008,71393.76431058545,3895.9689233530075
"52.222.139.71","192.168.119.140",40,15464,19,13140,21,2324,150.047637469,11.946063753999994,8799.551229985847,1556.3285432638593
"13.227.219.99","192.168.119.140",34,9466,16,7281,18,2185,150.049840799,11.950538016999985,4874.090180470581,1462.6956522906496
"52.222.139.110","192.168.119.140",36,11642,17,9478,19,2164,150.051847978,11.948335207999975,6345.988682107969,1448.9047803420178
"13.227.211.72","192.168.119.140",26,9861,12,7953,14,1908,150.259558072,11.222287246999997,5669.432496214915,1360.150534738848
"142.250.179.166","192.168.119.140",36,9502,16,6927,20,2575,150.261056073,11.743523042000021,4718.8564966243885,1754.1584349368848
"23.202.229.154","192.168.119.140",79,51539,46,48416,33,3123,150.303782066,11.696102364000012,33115.98923690812,2136.0962158555863
"157.240.247.35","192.168.119.140",127,32515,53,18540,74,13975,150.305244338,115.11466177399998,1288.4544654371718,971.2055638880516
"192.168.119.140","199.232.148.157",57,24558,29,2846,28,21712,150.309462972,11.696238303000001,1946.6087651582964,14850.5866159933
"151.139.128.11","192.168.119.140",65,29911,31,26785,34,3126,152.836279079,19.91171585699999,10761.503505719704,1255.9439969714315
"52.222.139.56","192.168.119.140",72,43851,39,40733,33,3118,152.837446656,9.154943809000002,35594.32005247821,2724.648072168194
"104.18.41.98","192.168.119.140",55,11967,24,8346,31,3621,155.964087325,43.251869863999985,1543.7020459449152,669.751390889832
"47.246.48.252","192.168.119.140",544,341016,284,321114,260,19902,160.462723067,38.75276609199997,66289.77126178148,4108.506722385119
"2.16.42.31","192.168.119.140",24,7381,11,6092,13,1289,160.4649827,10.707764850999979,4551.463417264774,963.0394525368177
"47.246.48.251","192.168.119.140",1904,1233204,959,1168456,945,64748,160.501070777,105.470784622,88627.84166725719,4911.160961364029
"151.101.65.69","192.168.119.140",94,67024,58,63587,36,3437,161.011139884,11.735369135000013,43347.25172664962,2343.0025663185047
"52.222.139.46","192.168.119.140",28,8180,13,6648,15,1532,161.012337201,11.725796012999979,4535.640901567515,1045.2168864623095
"142.251.36.6","192.168.119.140",108,30163,48,22247,60,7916,161.26089031,70.63603460599998,2519.620488221494,896.5395686951654
"151.101.2.202","192.168.119.140",7,478,3,206,4,272,161.264699351,0.11795266699999729,13971.706125136092,18448.077990470956
"104.16.46.182","192.168.119.140",116,36106,52,16445,64,19661,162.4365525,85.788627798,1533.5365930991973,1833.436482634437
"3.233.129.60","192.168.119.140",29,8627,12,6526,17,2101,163.215741374,9.616658338999997,5428.912846812122,1747.8004736672183
"35.190.59.101","192.168.119.140",40,10090,18,7022,22,3068,163.708875707,9.041699335999994,6212.9913761158095,2714.533970652706
"172.217.168.194","192.168.119.140",48,12864,22,9630,26,3234,168.352850448,9.890418642000014,7789.356829937097,2615.865003947723
"151.101.193.69","192.168.119.140",643,402453,351,377547,292,24906,168.356518236,63.759001522999995,47371.75814948184,3125.0175699210818
"151.101.1.69","192.168.119.140",249,137481,138,126363,111,11118,168.358120874,67.92617357499998,14882.392850876855,1309.4216164229156
"142.251.36.2","192.168.119.140",21,9174,9,7958,12,1216,168.637678513,2.7057190040000023,23529.4204260983,3595.3474790318587
"104.16.49.182","192.168.119.140",83,44154,44,40525,39,3629,169.538418002,98.191430156,3301.7138001242333,295.66735054042795
"151.101.1.44","192.168.119.140",85,62380,52,59290,33,3090,169.676972234,8.572445893000008,55330.76626209037,2883.6577458232287
"35.201.67.47","192.168.119.140",94,25027,42,18750,52,6277,169.678031058,8.566357899000025,17510.358750888743,5862.001166897528
"192.168.119.140","216.58.208.97",24,7153,14,1481,10,5672,171.76002948000001,6.4837904549999905,1827.3261732052717,6998.3754587578
"151.101.130.133","192.168.119.140",43,11126,21,6548,22,4578,171.969349594,27.223832747000017,1924.1963645171363,1345.2918382344915
"152.199.22.24","192.168.119.140",31,7334,14,5269,17,2065,171.971947202,6.192728339000013,6806.69289730326,2667.6448724485163
"47.88.198.68","192.168.119.140",228,71634,96,57642,132,13992,174.138666327,25.233284624999982,18274.909780993297,4436.045551085289
